Variable ID,Variable name,Variable synonyms,Context of use,Growth stage,Variable status,Variable Xref,Institution,Scientist,Date,Language,Crop
CO_330:0000666,Lute_Cp_ug100g_FW,Lute_DW,Evaluation in Breeding Trials,Postharvest,Recommended,,CIP,Breeders,2018-10-10 00:00:00,EN,Potato
CO_330:0000667,Lute_Ms_ug100g_DW,Lute_FW,Evaluation in Breeding Trials,Postharvest,Recommended,,CIP,Breeders,2018-10-10 00:00:00,EN,Potato
CO_330:0000668,Zea_Cp_ug100g_FW,Zea_DW,Evaluation in Breeding Trials,Postharvest,Recommended,,CIP,Breeders,2018-10-10 00:00:00,EN,Potato
CO_330:0000669,Zea_Ms_ug100g_DW,Zea_FW,Evaluation in Breeding Trials,Postharvest,Recommended,,CIP,Breeders,2018-10-10 00:00:00,EN,Potato
CO_330:0000670,Betacaro_Cp_ug100g_DW,Betacaro_DW,Evaluation in Breeding Trials,Postharvest,Recommended,,CIP,Breeders,2018-10-10 00:00:00,EN,Potato
CO_330:0000671,Betacaro_Ms_ug100g_FW,Betacaro_FW,Evaluation in Breeding Trials,Postharvest,Recommended,,CIP,Breeders,2018-10-10 00:00:00,EN,Potato
CO_330:0000672,Neo_Cp_ug100g_DW,Neo_DW,Evaluation in Breeding Trials,Postharvest,Recommended,,CIP,Breeders,2018-10-10 00:00:00,EN,Potato
CO_330:0000673,Neo_Ms_ug100g_FW,Neo_FW,Evaluation in Breeding Trials,Postharvest,Recommended,,CIP,Breeders,2018-10-10 00:00:00,EN,Potato
CO_330:0000674,Caro_Cp_ug100gDW,Caro_DW,Evaluation in Breeding Trials,Postharvest,Recommended,,CIP,Breeders,2018-10-10 00:00:00,EN,Potato
CO_330:0000675,Caro_Ms_ug100gFW,Caro_FW,Evaluation in Breeding Trials,Postharvest,Recommended,,CIP,Breeders,2018-10-10 00:00:00,EN,Potato
CO_330:0000676,IdCFlo_obs_1-10,,Characterizing stocks,Flowering stage,Recommended,De Haan et al. 2017,CIP,Breeder,2018-10-10 00:00:00,EN,Potato
CO_330:0000677,IdCHav_obs_1-13,,Characterizing stocks,Harvest stage,Recommended,De Haan et al. 2017,CIP,Breeder,2018-10-10 00:00:00,EN,Potato
CO_330:0000678,IdCPhv_obs_1-3,,Characterizing stocks,Post-harvest stage,Recommended,De Haan et al. 2017,CIP,Breeder,2018-10-10 00:00:00,EN,Potato
CO_330:0000679,PlArc_obs_1-13,,Characterizing stocks,Flowering stage,Recommended,De Haan et al. 2017,CIP,Breeder,2018-10-10 00:00:00,EN,Potato
CO_330:0000680,FolCol_obs_1-4,,Characterizing stocks,Flowering stage,Recommended,De Haan et al. 2017,CIP,Breeder,2018-10-10 00:00:00,EN,Potato
CO_330:0000681,LefTyp_obs_1-5,,Characterizing stocks,Flowering stage,Recommended,De Haan et al. 2017,CIP,Breeder,2018-10-10 00:00:00,EN,Potato
CO_330:0000682,FlwCol_obs_1-3,,Characterizing stocks,Flowering stage,Recommended,De Haan et al. 2017,CIP,Breeder,2018-10-10 00:00:00,EN,Potato
CO_330:0000683,RAlter_obs_1-2,,Biotic stress trait,From full emergence until start of senescense,Recommended,De Haan et al. 2017,CIP,Breeders,2018-10-10 00:00:00,EN,Potato
CO_330:0000684,RMVir_obs_1-2,,Biotic stress trait,From full emergence until start of senescense,Recommended,De Haan et al. 2017,CIP,Breeders,2018-10-10 00:00:00,EN,Potato
CO_330:0000685,RnMth_obs_1-9,,Biotic stress trait,From full emergence until start of senescense,Recommended,De Haan et al. 2017,CIP,Breeders,2018-10-10 00:00:00,EN,Potato
CO_330:0000686,RnAph_obs_1-9,,Biotic stress trait,From full emergence until start of senescense,Recommended,De Haan et al. 2017,CIP,Breeders,2018-10-10 00:00:00,EN,Potato
CO_330:0000687,RnSSPW_obs_1-9,,Biotic stress trait,From full emergence until start of senescense,Recommended,De Haan et al. 2017,CIP,Breeders,2018-10-10 00:00:00,EN,Potato
CO_330:0000688,lDro_obs_1-2,,Abiotic stress trait,From full emergence until start of senescense,Recommended,De Haan et al. 2017,CIP,Breeders,2018-10-10 00:00:00,EN,Potato
CO_330:0000689,lHst_obs_1-2,,Abiotic stress trait,From full emergence until start of senescense,Recommended,De Haan et al. 2017,CIP,Breeders,2018-10-10 00:00:00,EN,Potato
CO_330:0000690,lFrost_obs_1-2,,Abiotic stress trait,From full emergence until start of senescense,Recommended,De Haan et al. 2017,CIP,Breeders,2018-10-10 00:00:00,EN,Potato
CO_330:0000691,lMoS_obs_1-2,,Abiotic stress trait,From full emergence until start of senescense,Recommended,De Haan et al. 2017,CIP,Breeders,2018-10-10 00:00:00,EN,Potato
CO_330:0000692,NuEyTb_obs_1-2,,Characterizing stocks,Harvest,Recommended,De Haan et al. 2017,CIP,Breeder,2018-10-10 00:00:00,EN,Potato
CO_330:0000693,TexSkn_obs_1-5,,Characterizing stocks,Harvest,Recommended,De Haan et al. 2017,CIP,Breeder,2018-10-10 00:00:00,EN,Potato
CO_330:0000694,TbHcom_obs_1-5,,Evaluation in Breeding Trials,Harvest,Recommended,De Haan et al. 2017,CIP,Breeder,2018-10-10 00:00:00,EN,Potato
CO_330:0000695,SprEal_obs_1-2,,Evaluation in Breeding Trials,Harvest,Recommended,De Haan et al. 2017,CIP,Breeder,2018-10-10 00:00:00,EN,Potato
CO_330:0000696,SprTyp_obs_1-2,,Evaluation in Breeding Trials,Harvest,Recommended,De Haan et al. 2017,CIP,Breeder,2018-10-10 00:00:00,EN,Potato
CO_330:0000697,GlFaPr_Cp,MSGLO,Evaluation in Breeding Trials,Havest stage,Recommended,De Haan et al. 2017,CIP,Breeder,2018-10-10 00:00:00,EN,Potato
CO_330:0000698,TbApAc_obs_1-5,APPEARANCE,Evaluation in Breeding Trials,Post-harvest stage,Recommended,De Haan et al. 2017,CIP,Breeder,2018-10-10 00:00:00,EN,Potato
CO_330:0000728,CC_G_Et_%,CCG,,vegetative period,Recommended,"Cabello, R. et al. 2020",CIP,"Cabello, R.",2019-09-10 00:00:00,EN,Potato
CO_330:0000730,CC_SC_Et_%,CCSC,,vegetative period,Recommended,"Cabello, R. et al. 2020",CIP,"Cabello, R.",2019-09-10 00:00:00,EN,Potato
CO_330:0000732,CC_AV_Et_%,CCAV,,vegetative period,Recommended,"Cabello, R. et al. 2020",CIP,"Cabello, R.",2019-09-10 00:00:00,EN,Potato
CO_330:0000735,Hidw_Cp_%,HI_DW,,Postharvest,Recommended,"Cabello, R. et al. 2020",CIP,"Cabello, R.",2019-09-10 00:00:00,EN,Potato
CO_330:0000738,Hifw_Cp_%,HI_FW,,Postharvest,Recommended,"Cabello, R. et al. 2020",CIP,"Cabello, R.",2019-09-10 00:00:00,EN,Potato
CO_330:0000741,RWC_Cp_%,RWC_EV,,vegetative period,Recommended,"Cabello, R. et al. 2020",CIP,"Cabello, R.",2019-09-10 00:00:00,EN,Potato
CO_330:0000743,FfrOTex_Et_1to5,FFROTEX,,Postharvest,Recommended,"Salas, E. et al.2019",CIP,Breeders,20-mars-20,EN,Potato
CO_330:0000745,FfrInTex_Et_1to5,FFRINTEX,,Postharvest,Recommended,"Salas, E. et al.2019",CIP,Breeders,20-mars-20,EN,Potato
CO_330:0000747,CT_TG_Ms_?,,,vegetative period,Recommended,"Cabello, R. et al. 2020",CIP,"Cabello, R.",2019-09-10 00:00:00,EN,Potato
CO_330:0000749,CT_TI_Ms_?,,,vegetative period,Recommended,"Cabello, R. et al. 2020",CIP,"Cabello, R.",2019-09-10 00:00:00,EN,Potato
CO_330:0000751,CT_AV_Ms_?,Tc_EV,,vegetative period,Recommended,"Cabello, R. et al. 2020",CIP,"Cabello, R.",2019-09-10 00:00:00,EN,Potato
CO_330:0000753,CT_Cp_?,CTD_EV,,vegetative period,Recommended,"Cabello, R. et al. 2020",CIP,"Cabello, R.",2019-09-10 00:00:00,EN,Potato
CO_330:0000755,CT_AvCp_?,CTD_AvEV,,vegetative period,Recommended,"Cabello, R. et al. 2020",CIP,"Cabello, R.",2019-09-10 00:00:00,EN,Potato
CO_330:0000758,PlHe_Ms_cm,PLAHE_EV,Each plant should be measured with a ruler or a measureing tape after hilling but before drought treatments,vegetative period,Recommended,"Cabello, R. et al. 2020",CIP,"Cabello, R.",2019-09-10 00:00:00,EN,Potato
CO_330:0000761,RDm_Ms_cm,RDM,,Postharvest,Recommended,"Cabello, R. et al. 2020",CIP,"Cabello, R.",2019-09-10 00:00:00,EN,Potato
CO_330:0000764,RL_Ms_cm,RL,,vegetative period,Recommended,"Cabello, R. et al. 2020",CIP,"Cabello, R.",2019-09-10 00:00:00,EN,Potato
CO_330:0000765,LSLA_Ms_cm2,LFA_EV,,vegetative period,Recommended,"Cabello, R. et al. 2020",CIP,"Cabello, R.",2019-09-10 00:00:00,EN,Potato
CO_330:0000766,LfletA_Ms_cm2,LFA_EV,,vegetative period,Recommended,"Cabello, R. et al. 2020",CIP,"Cabello, R.",2019-09-10 00:00:00,EN,Potato
CO_330:0000769,SI_Cp,SI,,Postharvest,Recommended,"Cabello, R. et al. 2020",CIP,"Cabello, R.",2019-09-10 00:00:00,EN,Potato
CO_330:0000773,PW_Et_1to9,PW_EV,,vegetative period,Recommended,"Cabello, R. et al. 2020",CIP,"Cabello, R.",2019-09-10 00:00:00,EN,Potato
CO_330:0000776,DSI_Cp,DSI,,Postharvest,Recommended,"Cabello, R. et al. 2020",CIP,"Cabello, R.",2019-09-10 00:00:00,EN,Potato
CO_330:0000779,DTI_Cp_,DTI,,Postharvest,Recommended,"Cabello, R. et al. 2020",CIP,"Cabello, R.",2019-09-10 00:00:00,EN,Potato
CO_330:0000781,Sg_Ms_Hyd,SG,,Postharvest,Recommended,"Salas, E. et al.2019",CIP,Breeders,20-mars-20,EN,Potato
CO_330:0000784,WUE_Cp,WUE,,Postharvest,Recommended,"Cabello, R. et al. 2020",CIP,"Cabello, R.",2019-09-10 00:00:00,EN,Potato
CO_330:0000786,DkAfBl_Et_1to5,DAR,,Postharvest,Recommended,"Salas, E. et al.2019",CIP,Breeders,20-mars-20,EN,Potato
CO_330:0000790,FfrExApp_Et_1to5,FFREXAPP,,Postharvest,Recommended,"Salas, E. et al.2019",CIP,Breeders,20-mars-20,EN,Potato
CO_330:0000792,FfrExC_Et_1to5,FFREXC,,Postharvest,Recommended,"Salas, E. et al.2019",CIP,Breeders,20-mars-20,EN,Potato
CO_330:0000795,FfrInC_Et_1to5,FFRINC,,Postharvest,Recommended,"Salas, E. et al.2019",CIP,Breeders,20-mars-20,EN,Potato
CO_330:0000796,APDMC_Cp_gplant,APDMCPL,,Postharvest,Recommended,"Cabello, R. et al. 2020",CIP,"Cabello, R.",2019-09-10 00:00:00,EN,Potato
CO_330:0000797,TBDMC_Cp_gplant,TBDMCP,,vegetative period,Recommended,"Cabello, R. et al. 2020",CIP,"Cabello, R.",2019-09-10 00:00:00,EN,Potato
CO_330:0000798,TBDw_Cp_gplant,TBDWP,,vegetative period,Recommended,"Cabello, R. et al. 2020",CIP,"Cabello, R.",2019-09-10 00:00:00,EN,Potato
CO_330:0000799,TBFw_Cp_gplant,TBFWP,,vegetative period,Recommended,"Cabello, R. et al. 2020",CIP,"Cabello, R.",2019-09-10 00:00:00,EN,Potato
CO_330:0000802,LfChC_Ms_ugml,Chl_content,,vegetative period,Recommended,"Cabello, R. et al. 2020",CIP,"Cabello, R.",2019-09-10 00:00:00,EN,Potato
CO_330:0000805,LfChCIn_Ms_SPAD,ChlSPAD_EV,,vegetative period,Recommended,"Cabello, R. et al. 2020",CIP,"Cabello, R.",2019-09-10 00:00:00,EN,Potato
CO_330:0000808,LfChCIn_Ms_SCOUT,,,vegetative period,Recommended,"Cabello, R. et al. 2020",CIP,"Cabello, R.",2019-09-10 00:00:00,EN,Potato
CO_330:0000812,SLA_Cp_cm2g,SLA_EV,,vegetative period,Recommended,"Cabello, R. et al. 2020",CIP,"Cabello, R.",2019-09-10 00:00:00,EN,Potato
CO_330:0000813,RsDMC_Cp_gplant,RSDMCPL,,Postharvest,Recommended,"Cabello, R. et al. 2020",CIP,"Cabello, R.",2019-09-10 00:00:00,EN,Potato
CO_330:0000814,APDMC_Cp_gplot,APDMCP,,Postharvest,Recommended,"Cabello, R. et al. 2020",CIP,"Cabello, R.",2019-09-10 00:00:00,EN,Potato
CO_330:0000818,LfletTgw_Ms_mg,Leaflet_TW,,Postharvest,Recommended,"Cabello, R. et al. 2020",CIP,"Cabello, R.",2019-09-10 00:00:00,EN,Potato
CO_330:0000822,PlDsIn_Et_0to1,PLDS,,vegetative period,Recommended,"Cabello, R. et al. 2020",CIP,"Cabello, R.",2019-09-10 00:00:00,EN,Potato
CO_330:0000826,ET_Cp_ml,ET,,Postharvest,Recommended,"Cabello, R. et al. 2020",CIP,"Cabello, R.",2019-09-10 00:00:00,EN,Potato
CO_330:0000827,TBDMC_Cp_gplot,TBDMC,,vegetative period,Recommended,"Cabello, R. et al. 2020",CIP,"Cabello, R.",2019-09-10 00:00:00,EN,Potato
CO_330:0000828,TBDw_Cp_gplot,TBDWPL,,vegetative period,Recommended,"Cabello, R. et al. 2020",CIP,"Cabello, R.",2019-09-10 00:00:00,EN,Potato
CO_330:0000829,TBFw_Cp_gplot,TBFWPL,,vegetative period,Recommended,"Cabello, R. et al. 2020",CIP,"Cabello, R.",2019-09-10 00:00:00,EN,Potato
CO_330:0000830,RsDMC_Cp_gplot,RSDMCP,,Postharvest,Recommended,"Cabello, R. et al. 2020",CIP,"Cabello, R.",2019-09-10 00:00:00,EN,Potato
CO_330:0000834,RD_Et_1to3,RD,,vegetative period,Recommended,"Cabello, R. et al. 2020",CIP,"Cabello, R.",2019-09-10 00:00:00,EN,Potato
CO_330:0000837,DrTolind_Cp_kg,TOL,,Postharvest,Recommended,"Cabello, R. et al. 2020",CIP,"Cabello, R.",2019-09-10 00:00:00,EN,Potato
CO_330:0000839,MPrPlant_Cp_kg,MP,,Postharvest,Recommended,"Cabello, R. et al. 2020",CIP,"Cabello, R.",2019-09-10 00:00:00,EN,Potato
CO_330:0000841,GMPrPlant_Cp_kg,GMP,,Postharvest,Recommended,"Cabello, R. et al. 2020",CIP,"Cabello, R.",2019-09-10 00:00:00,EN,Potato
CO_330:0000843,GMTTWT_Cp_kg,GMTTWT,,Postharvest,Recommended,"Cabello, R. et al. 2020",CIP,"Cabello, R.",2019-09-10 00:00:00,EN,Potato
CO_330:0000847,SD_Ms_cm,SD_EV,,vegetative period,Recommended,"Cabello, R. et al. 2020",CIP,"Cabello, R.",2019-09-10 00:00:00,EN,Potato
CO_330:0000851,SNPP_Ct_plant,SNPP,,vegetative period,Recommended,"Cabello, R. et al. 2020",CIP,"Cabello, R.",2019-09-10 00:00:00,EN,Potato
CO_330:0000853,TbFlafbl_Et_1to7,FLABOIL,,Postharvest,Recommended,"Salas, E. et al.2019",CIP,Breeders,20-mars-20,EN,Potato
CO_330:0000855,TbStFlafbl_Et_1to5,STFLA,,Postharvest,Recommended,"Salas, E. et al.2019",CIP,Breeders,20-mars-20,EN,Potato
CO_330:0000858,TubFlsGlu_Cp_mgdl,AGLU,,Postharvest,Recommended,"Salas, E. et al.2019",CIP,Breeders,20-mars-20,EN,Potato
CO_330:0000860,CR_GS_Ms_NDVI,CR_EV,,vegetative period,Recommended,"Cabello, R. et al. 2020",CIP,"Cabello, R.",2019-09-10 00:00:00,EN,Potato
CO_330:0000862,Textabl_Et_1to6,TEXTABL,,Postharvest,Recommended,"Salas, E. et al.2019",CIP,Breeders,20-mars-20,EN,Potato
CO_330:0000864,CR_TC_Ms_NDVI,,,vegetative period,Recommended,"Cabello, R. et al. 2020",CIP,"Cabello, R.",2019-09-10 00:00:00,EN,Potato
CO_330:0000866,CR_AV_Ms_NDVI,,,vegetative period,Recommended,"Cabello, R. et al. 2020",CIP,"Cabello, R.",2019-09-10 00:00:00,EN,Potato
CO_330:0000868,TbQua_Tri_1to3,,Citizen science,Postharvest,Recommended,,CLIMMOB,Jacob Van Etten,1-dec-2021,EN,Potato
CO_330:0000872,PlPtIn_tri_1to3,,Citizen science,,Recommended,,CLIMMOB,Jacob Van Etten,1-dec-2021,EN,Potato
CO_330:0000874,MatTm_Tri_1to3,,Citizen science,,Recommended,,CLIMMOB,Jacob Van Etten,1-dec-2021,EN,Potato
CO_330:0000876,TbMkquH_Tri_1to3,,Citizen science,Postharvest,Recommended,,CLIMMOB,Jacob Van Etten,1-dec-2021,EN,Potato
CO_330:0000878,TbMkquS_Tri_1to3,,Citizen science,Postharvest,Recommended,,CLIMMOB,Jacob Van Etten,1-dec-2021,EN,Potato
CO_330:0000880,Boiled potato moisture release measurement 2 pt scale,BoiPotatRelMoistinHd_Meas_2pt,Trained sensory panel,,Recommended,https://agritrop.cirad.fr/602591/,"CIP, CIRAD",Mariam Nakitto,2020-01-29 00:00:00,EN,Potato
CO_330:0000881,Boiled potato bitter aftertaste measurement 2 pt scale,BoiPotatBittAftrTast_2pt,Trained sensory panel,,Recommended,https://agritrop.cirad.fr/602591/,"CIP, CIRAD",Mariam Nakitto,2020-01-29 00:00:00,EN,Potato
CO_330:0000882,Boiled potato crunchiness measurement 0-10 scale,BoiPotatCrunchMout_0to10,Trained sensory panel,,Recommended,https://agritrop.cirad.fr/602591/,"CIP, CIRAD",Mariam Nakitto,2020-01-29 00:00:00,EN,Potato
CO_330:0000883,Boiled potato translucency measurement 0-10 scale,BoiPotatTransl_0to10,Trained sensory panel,,Recommended,https://agritrop.cirad.fr/602591/,"CIP, CIRAD",Mariam Nakitto,2020-01-29 00:00:00,EN,Potato
CO_330:0000884,Boiled potato cohesiveness/moldability measurement scale 0-10,BoiPotatMoldIInHd_Meas_0to9,Trained sensory panel,,Recommended,https://agritrop.cirad.fr/602591/,"CIP, CIRAD",Mariam Nakitto,2020-01-29 00:00:00,EN,Potato
CO_330:0000885,Boiled potato cooked carrot aroma  scale 0-10,BoiPotatCarrArom_Meas_0to10,Trained sensory panel,,Recommended,https://agritrop.cirad.fr/602591/,"CIP, CIRAD",Mariam Nakitto,2020-01-29 00:00:00,EN,Potato
CO_330:0000886,Boiled potato fracturability measurement scale 0-10,BoiPotatFract_Meas_0to9,Trained sensory panel,,Recommended,https://agritrop.cirad.fr/602591/,"CIP, CIRAD",Mariam Nakitto,2020-01-29 00:00:00,EN,Potato
CO_330:0000887,Boiled potato green vegetable aroma measurement scale 0-10,BoiPotatVegArom_Meas_0to10,Trained sensory panel,,Recommended,https://agritrop.cirad.fr/602591/,"CIP, CIRAD",Mariam Nakitto,2020-01-29 00:00:00,EN,Potato
CO_330:0000888,Boiled potato hardness in mouth scale measurement 0-10,BoiPotatHardMout_Meas_0to9,Trained sensory panel,,Recommended,https://agritrop.cirad.fr/602591/,"CIP, CIRAD",Mariam Nakitto,2020-01-29 00:00:00,EN,Potato
CO_330:0000889,Boiled potato homogeinity of colour measurement scale 0-10,BoiPotatColHom_Meas_0to9,Trained sensory panel,,Recommended,https://agritrop.cirad.fr/602591/,"CIP, CIRAD",Mariam Nakitto,2020-01-29 00:00:00,EN,Potato
CO_330:0000890,Boiled potato mealiness measurement scale 0-10,BoiPotatMealnMout_Meas_0to9,Trained sensory panel,,Recommended,https://agritrop.cirad.fr/602591/,"CIP, CIRAD",Mariam Nakitto,2020-01-29 00:00:00,EN,Potato
CO_330:0000891,Boiled potato moisture in the mass measurement scale 0-10,BoiPotatMassMoistMout_Meas_0to9,Trained sensory panel,,Recommended,https://agritrop.cirad.fr/602591/,"CIP, CIRAD",Mariam Nakitto,2020-01-29 00:00:00,EN,Potato
CO_330:0000892,Boiled potato cooked potato odour measurement scale 0-10,BoiPotatOdPotat_Meas_0to10,Trained sensory panel,,Recommended,https://agritrop.cirad.fr/602591/,"CIP, CIRAD",Mariam Nakitto,2020-01-29 00:00:00,EN,Potato
CO_330:0000893,Boiled potato boiled carrot odour measurement scale 0-10,BoiPotatOdCarr_Meas_0to10,Trained sensory panel,,Recommended,https://agritrop.cirad.fr/602591/,"CIP, CIRAD",Mariam Nakitto,2020-01-29 00:00:00,EN,Potato
CO_330:0000894,Boiled potato green vegetable odour measurement scale 0-10,BoiPotatOdRtCr_Meas_0to10,Trained sensory panel,,Recommended,https://agritrop.cirad.fr/602591/,"CIP, CIRAD",Mariam Nakitto,2020-01-29 00:00:00,EN,Potato
CO_330:0000895,Boiled potato potato aroma measurement scale 0-10,BoiPotatPotatArom_Meas_0to10,Trained sensory panel,,Recommended,https://agritrop.cirad.fr/602591/,"CIP, CIRAD",Mariam Nakitto,2020-01-29 00:00:00,EN,Potato
CO_330:0000896,Boiled potato root tuber aroma measurement scale 0-10,BoiPotatRtTubArom_Meas_0to10,Trained sensory panel,,Recommended,https://agritrop.cirad.fr/602591/,"CIP, CIRAD",Mariam Nakitto,2020-01-29 00:00:00,EN,Potato
CO_330:0000897,Boiled potato root vegetable odour sclae 0-10,BoiPotatOdVegroot__Meas_0to10,Trained sensory panel,,Recommended,https://agritrop.cirad.fr/602591/,"CIP, CIRAD",Mariam Nakitto,2020-01-29 00:00:00,EN,Potato
CO_330:0000898,Boiled potato smoothness measurement scale 0-10,BoiPotatSmoothMout_Meas_0to9,Trained sensory panel,,Recommended,https://agritrop.cirad.fr/602591/,"CIP, CIRAD",Mariam Nakitto,2020-01-29 00:00:00,EN,Potato
CO_330:0000899,Boiled potato texture in mouth uniformity scale 0-&0,BoiPotatTextUnif_Meas_0to10,Trained sensory panel,,Recommended,https://agritrop.cirad.fr/602591/,"CIP, CIRAD",Mariam Nakitto,2020-01-29 00:00:00,EN,Potato
CO_330:0000900,Boiled potato yellow colour measurement scale 0-10,BoiPotatYelCol_Meas_0to9,Trained sensory panel,,Recommended,https://agritrop.cirad.fr/602591/,"CIP, CIRAD",Mariam Nakitto,2020-01-29 00:00:00,EN,Potato
CO_330:0000901,Boiled potato chalkiness of peeled surface colour Scale 0-10,BoiPotSurfChalk_Meas_0to10,Trained sensory panel,,Recommended,https://agritrop.cirad.fr/602591/,"CIP, CIRAD",Mariam Nakitto,2020-01-29 00:00:00,EN,Potato
CO_330:0000902,"Boiled potato stickiness in hand ,scale 0-10",BoiPotStickInHd_Meas_0to10,Trained sensory panel,,Recommended,https://agritrop.cirad.fr/602591/,"CIP, CIRAD",Mariam Nakitto,2020-01-29 00:00:00,EN,Potato
